Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
58,0.9666666666666667,0.0006775275,0.0,4405.25490185602,317.4850201888371,1483.257861578663,3277.753389294178,0.02715632143098531,0.1434392444673737,7.866624017999895,-506.44598,25.39697,23.227837,20.025448,16.284452,12.493923,9.022703,6.0594187,3.6214972,1.6203879,-0.05017805,-1.4422466,-2.5271297
59,0.9833333333333333,0.0007260267,0.0,4671.2626031491545,816.2675679871222,1833.9507825241099,3309.801261511092,0.02715632143098531,0.1434392444673737,7.866624017999895,-508.6436,22.491283,20.866035,18.385342,15.339268,12.0458555,8.794653,5.8067465,3.2192945,1.0935261,-0.5620995,-1.765816,-2.5443044
60,1.0,0.00076036603,0.0,3987.5220973795126,286.8875400402344,1834.2231185932565,3298.491140091032,0.02715632143098531,0.1434392444673737,7.866624017999895,-504.27658,28.489124,26.352737,23.092403,19.094448,14.789394,10.577796,6.7731066,3.5725741,1.0578007,-0.7821647,-2.0167434,-2.741517
61,1.0166666666666666,0.0008688432,0.0,3968.090041811107,221.11096652146165,1677.1285711126923,2988.2015450999634,0.02715632143098531,0.1434392444673737,7.866624017999895,-506.2951,25.633026,23.529945,20.43291,16.833454,13.220057,9.960096,7.231305,5.020105,3.1803234,1.5254021,-0.08243331,-1.6777562
62,1.0333333333333334,0.00086387066,0.0,3965.4685038885427,823.1592204286356,1977.4944967993536,3247.6230827481922,0.02715632143098531,0.1434392444673737,7.866624017999895,-503.54263,29.112514,25.908268,21.384596,16.483658,12.068052,8.674791,6.40345,4.967796,3.8772078,2.6683192,1.095478,-0.7870188
63,1.05,0.0008478053,0.0,4393.504189994227,389.03912340744574,1418.797285398405,3352.0707193009016,0.02715632143098531,0.1434392444673737,7.866624017999895,-505.94345,25.902473,23.192451,19.31363,15.020396,11.0404415,7.89074,5.777914,4.6013684,4.0410705,3.6892264,3.1811724,2.2920918
64,1.0666666666666667,0.00068410207,0.0,4362.905009093001,378.898928357223,1526.0351841065412,2900.611377148816,0.02715632143098531,0.1434392444673737,7.866624017999895,-503.07047,29.805428,26.61808,21.956154,16.603212,11.341932,6.7739897,3.2199578,0.72033536,-0.8804991,-1.8137971,-2.2826414,-2.4120314
65,1.0833333333333333,0.00066617195,0.0,4507.922390400594,393.82090722408316,1475.0522771882293,2854.1790749992074,0.02715632143098531,0.1434392444673737,7.866624017999895,-505.24707,27.001228,24.564205,20.939438,16.667953,12.315136,8.351059,5.070469,2.569759,0.77836984,-0.47365436,-1.3778832,-2.0836658
66,1.1,0.0006310942,0.0,4890.298513078209,415.4198956352012,1339.5269603250015,2854.1897129790386,0.02715632143098531,0.1434392444673737,7.866624017999895,-508.46768,22.441578,20.057465,16.700539,13.0462475,9.660736,6.838924,4.582102,2.7070653,1.0155939,-0.57001257,-1.9724464,-3.0324142
67,1.1166666666666667,0.0006540608,0.0,4594.068920520844,596.1406925064923,1895.3393887446568,3252.907211462595,0.02715632143098531,0.1434392444673737,7.866624017999895,-507.44678,23.755436,21.038853,17.289227,13.335428,9.825773,7.01729,4.7659173,2.7093925,0.5411007,-1.7683036,-3.9147336,-5.3973675
